id,IPAddress,deviceId,deviceOS,lastLoggedVersion,screenName,timeStamp,userId,userType
xN5xiXuU5RsY2jlUv5aK,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,Chat,2020-12-19 14:54:29,xqZzm9E90jermHTzTqPv1mWgKAh2,student
JpDzY283ahNtfnJ1xWDf,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,CompanyOpportunities,2020-12-19 14:54:56,xqZzm9E90jermHTzTqPv1mWgKAh2,student
OcGShVjqN3zE66ILxXfo,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,FavoriteCompanies,2020-12-19 14:54:58,xqZzm9E90jermHTzTqPv1mWgKAh2,student
cup477Rt2vjBWfxApIqU,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,CompanyOpportunities,2020-12-19 14:55:03,xqZzm9E90jermHTzTqPv1mWgKAh2,student
m92tYOFWtrPHAAL7roHF,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,FavoriteCompanies,2020-12-19 14:55:07,xqZzm9E90jermHTzTqPv1mWgKAh2,student
6sJXk4JGFalCQsiorbvd,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,CompanyOpportunities,2020-12-19 14:55:09,xqZzm9E90jermHTzTqPv1mWgKAh2,student
TFmMNNG9ij6ZVTpDWzi8,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,FavoriteCompanies,2020-12-19 14:55:16,xqZzm9E90jermHTzTqPv1mWgKAh2,student
KxEKng48nyC4BOiDdM3w,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,CompanyOpportunities,2020-12-19 14:55:18,xqZzm9E90jermHTzTqPv1mWgKAh2,student
cEOEZQVUXPspDQDUYM4Q,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,FavoriteCompanies,2020-12-19 14:55:19,xqZzm9E90jermHTzTqPv1mWgKAh2,student
WJ85vHR1lhMEEge5kW7V,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,CompanyOpportunities,2020-12-19 14:55:24,xqZzm9E90jermHTzTqPv1mWgKAh2,student
TWulOwBQq7H9F52Px4FU,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,FavoriteCompanies,2020-12-19 14:55:27,xqZzm9E90jermHTzTqPv1mWgKAh2,student
1QXwYX9du4PKYiSYzjtG,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,CompanyOpportunities,2020-12-19 14:55:36,xqZzm9E90jermHTzTqPv1mWgKAh2,student
amKfD6dhfTV0PIY7Ietu,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,FavoriteCompanies,2020-12-19 14:55:39,xqZzm9E90jermHTzTqPv1mWgKAh2,student
n9bxM4sMXbR5nJvuONY3,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,Menu,2020-12-19 14:55:40,xqZzm9E90jermHTzTqPv1mWgKAh2,student
hVVOUqQBnhEvPo0flmGI,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,DiscoverCompanies,2020-12-19 14:55:41,xqZzm9E90jermHTzTqPv1mWgKAh2,student
kr9mIEKvnNWvZlKWf83z,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,CompanyOpportunities,2020-12-19 14:55:44,xqZzm9E90jermHTzTqPv1mWgKAh2,student
qeJAGpQRaSJmmB6XKJcI,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,DiscoverCompanies,2020-12-19 14:55:54,xqZzm9E90jermHTzTqPv1mWgKAh2,student
BGExAVFWXeaNE6tXm2iW,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,CompanyOpportunities,2020-12-19 14:55:59,xqZzm9E90jermHTzTqPv1mWgKAh2,student
uyHHtwFLq5i04CJZQ2AR,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,DiscoverCompanies,2020-12-19 14:56:03,xqZzm9E90jermHTzTqPv1mWgKAh2,student
U82gWS1VxgG2TA6web2Q,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,CompanyOpportunities,2020-12-19 14:56:05,xqZzm9E90jermHTzTqPv1mWgKAh2,student
fx3eNI4WEnqiho7M1CJt,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,DiscoverCompanies,2020-12-19 14:56:07,xqZzm9E90jermHTzTqPv1mWgKAh2,student
NuQIIRrZlT2RXnfFXoVV,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,Menu,2020-12-19 14:56:10,xqZzm9E90jermHTzTqPv1mWgKAh2,student
vqyQiLevP8AadGpE48mG,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,FavoriteCompanies,2020-12-19 14:56:11,xqZzm9E90jermHTzTqPv1mWgKAh2,student
2ktZDIOF2OjpV9AidO2X,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,CompanyOpportunities,2020-12-19 14:56:18,xqZzm9E90jermHTzTqPv1mWgKAh2,student
LtW2HKwBySFU9DRnTseV,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,Chat,2020-12-19 14:56:30,xqZzm9E90jermHTzTqPv1mWgKAh2,student
7iJeUTV4PbXj0oB0eE3C,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,CompanyOpportunities,2020-12-19 14:56:34,xqZzm9E90jermHTzTqPv1mWgKAh2,student
IYAyls3ZqUrq3gTPLqkv,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,Chat,2020-12-19 14:56:35,xqZzm9E90jermHTzTqPv1mWgKAh2,student
SiZSd7Yz5mszakwox7TS,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,CompanyOpportunities,2020-12-19 14:56:36,xqZzm9E90jermHTzTqPv1mWgKAh2,student
XRHMJnpZG5k0TfR03MNG,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,FavoriteCompanies,2020-12-19 14:56:37,xqZzm9E90jermHTzTqPv1mWgKAh2,student
COn18W3vnAlZy1uMj5t1,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,CompanyOpportunities,2020-12-19 14:56:41,xqZzm9E90jermHTzTqPv1mWgKAh2,student
8aHg054TzIp9ZRopY76V,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,Chat,2020-12-19 14:56:44,xqZzm9E90jermHTzTqPv1mWgKAh2,student
rlqO8DQq69Ge2Jk6HESd,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,CompanyOpportunities,2020-12-19 14:57:02,xqZzm9E90jermHTzTqPv1mWgKAh2,student
vOl1W48lZZsAj22ToH57,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,FavoriteCompanies,2020-12-19 14:57:04,xqZzm9E90jermHTzTqPv1mWgKAh2,student
IZIvkxf4hwPx1rBQg6AA,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,Menu,2020-12-19 14:57:05,xqZzm9E90jermHTzTqPv1mWgKAh2,student
Zu6HM9sj9Tvje4zf4RSq,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,DiscoverCompanies,2020-12-19 14:57:07,xqZzm9E90jermHTzTqPv1mWgKAh2,student
hI9NJInCz55amGTErufp,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,CompanyOpportunities,2020-12-19 14:57:47,xqZzm9E90jermHTzTqPv1mWgKAh2,student
EUao34L0G1AoKmDPkNQI,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,DiscoverCompanies,2020-12-19 14:57:49,xqZzm9E90jermHTzTqPv1mWgKAh2,student
4ow7VrYq3gNLHxUfpf08,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,CompanyOpportunities,2020-12-19 15:02:50,xqZzm9E90jermHTzTqPv1mWgKAh2,student
RQgHTZfZDQqnHLmDSl44,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,DiscoverCompanies,2020-12-19 15:02:53,xqZzm9E90jermHTzTqPv1mWgKAh2,student
wYwL0xd9URHlHzqi0o2q,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,CompanyOpportunities,2020-12-19 15:02:55,xqZzm9E90jermHTzTqPv1mWgKAh2,student
MNsNpBIXMJnhw3TSx81p,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,DiscoverCompanies,2020-12-19 15:02:57,xqZzm9E90jermHTzTqPv1mWgKAh2,student
Sl12hHAHLxHmhfZ4rBNL,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,Menu,2020-12-19 15:03:24,xqZzm9E90jermHTzTqPv1mWgKAh2,student
DmG7HVT7MGcoWRPovbXD,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,DiscoverCompanies,2020-12-19 15:12:14,xqZzm9E90jermHTzTqPv1mWgKAh2,student
m84KMnYc0sKueoeRsZQv,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,Messages,2020-12-19 15:12:17,xqZzm9E90jermHTzTqPv1mWgKAh2,student
a1f6IWdRMOg9cAh4879L,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,Chat,2020-12-19 15:12:20,xqZzm9E90jermHTzTqPv1mWgKAh2,student
0JDfMZ5KEzpRr4QwHPk4,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,Messages,2020-12-19 15:13:40,xqZzm9E90jermHTzTqPv1mWgKAh2,student
pzxWAgBzDe9xsFM37DVq,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,Menu,2020-12-19 15:13:41,xqZzm9E90jermHTzTqPv1mWgKAh2,student
MKcRyZwolUWD6VyKNLyG,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,Messages,2020-12-19 15:13:43,xqZzm9E90jermHTzTqPv1mWgKAh2,student
xXBCL3V3UG4VgnZdyE9Y,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,StudentProfile,2020-12-19 15:13:45,xqZzm9E90jermHTzTqPv1mWgKAh2,student
t5dzOPHaKE3ZQE4kkMci,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,EditStudentProfile,2020-12-19 15:13:49,xqZzm9E90jermHTzTqPv1mWgKAh2,student
Xe3niSFlTKK4nsd7qju5,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,DiscoverCompanies,2020-12-19 15:16:00,xqZzm9E90jermHTzTqPv1mWgKAh2,student
eAQQLghG9kylhjbXA55R,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,Menu,2020-12-19 15:16:01,xqZzm9E90jermHTzTqPv1mWgKAh2,student
tO1FjDaTnEKR9Oh1WqR0,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,DiscoverCompanies,2020-12-19 15:16:03,xqZzm9E90jermHTzTqPv1mWgKAh2,student
RNi6J3A2KCydjDm0cJI2,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,Messages,2020-12-19 15:16:04,xqZzm9E90jermHTzTqPv1mWgKAh2,student
G3G6gjnSn0XLRYKJ1bN4,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,Chat,2020-12-19 15:16:05,xqZzm9E90jermHTzTqPv1mWgKAh2,student
tCChOTnCujaIUK0uyoRG,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,DiscoverCompanies,2020-12-20 00:15:01,xqZzm9E90jermHTzTqPv1mWgKAh2,student
JaX7We9wJKQCROekxa3D,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,Messages,2020-12-20 00:15:03,xqZzm9E90jermHTzTqPv1mWgKAh2,student
fQ2hAbychdYkUBVZGnfu,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,Chat,2020-12-20 00:15:05,xqZzm9E90jermHTzTqPv1mWgKAh2,student
twGYW3biTlMwvRPryg7O,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,Messages,2020-12-20 00:16:02,xqZzm9E90jermHTzTqPv1mWgKAh2,student
04zOGsSBhVfGqxy4Iv4p,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,Chat,2020-12-20 00:16:03,xqZzm9E90jermHTzTqPv1mWgKAh2,student
ZCq01IGoRUsTz3D0Dvup,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,DiscoverCompanies,2020-12-20 00:19:49,xqZzm9E90jermHTzTqPv1mWgKAh2,student
r70y64zuqvCeRgLmNsx8,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,Messages,2020-12-20 00:19:50,xqZzm9E90jermHTzTqPv1mWgKAh2,student
QxevZSTknEtvtTIGROi7,192.168.0.34,2E41997E-415B-41BA-B1F6-8A9E241B8F4B,iOS14.2,1.7.0.1,Chat,2020-12-20 00:19:51,xqZzm9E90jermHTzTqPv1mWgKAh2,student
Gx6yofkazR9GZH4JJ9vb,10.0.0.172,83EDB176-07E7-4B98-B467-6929FE11A4F4,iOS13.6,1.6.0.1,DiscoverCompanies,2020-11-17 23:26:43,xW2xNalVBqcc0TMknmX9R2akz6y1,student
xXRDvG2NHMxTPguLNavW,10.0.0.172,83EDB176-07E7-4B98-B467-6929FE11A4F4,iOS13.6,1.6.0.1,CompanyOpportunities,2020-11-17 23:26:56,xW2xNalVBqcc0TMknmX9R2akz6y1,student
4lZqrjp7EhVDE43k1gGQ,10.0.0.172,83EDB176-07E7-4B98-B467-6929FE11A4F4,iOS13.6,1.6.0.1,DiscoverCompanies,2020-11-17 23:27:01,xW2xNalVBqcc0TMknmX9R2akz6y1,student
JDq9w1F6tt8oTeeptgHi,10.0.0.172,83EDB176-07E7-4B98-B467-6929FE11A4F4,iOS13.6,1.6.0.1,CompanyOpportunities,2020-11-17 23:27:04,xW2xNalVBqcc0TMknmX9R2akz6y1,student
f84jW7b3RufZta3HFt8N,10.0.0.172,83EDB176-07E7-4B98-B467-6929FE11A4F4,iOS13.6,1.6.0.1,DiscoverCompanies,2020-11-17 23:27:05,xW2xNalVBqcc0TMknmX9R2akz6y1,student
DTGOn3XVSpGY0o5jSbOj,10.0.0.172,83EDB176-07E7-4B98-B467-6929FE11A4F4,iOS13.6,1.6.0.1,CompanyOpportunities,2020-11-17 23:27:07,xW2xNalVBqcc0TMknmX9R2akz6y1,student
sOS8dsqBu6zm2SCC0d76,10.0.0.172,83EDB176-07E7-4B98-B467-6929FE11A4F4,iOS13.6,1.6.0.1,DiscoverCompanies,2020-11-17 23:27:09,xW2xNalVBqcc0TMknmX9R2akz6y1,student
NRakCHJVsLX3MMYjDD2U,10.0.0.172,83EDB176-07E7-4B98-B467-6929FE11A4F4,iOS13.6,1.6.0.1,CompanyOpportunities,2020-11-17 23:27:10,xW2xNalVBqcc0TMknmX9R2akz6y1,student
qrKGoU23ioiBJskFeEq0,10.0.0.172,83EDB176-07E7-4B98-B467-6929FE11A4F4,iOS13.6,1.6.0.1,DiscoverCompanies,2020-11-17 23:27:13,xW2xNalVBqcc0TMknmX9R2akz6y1,student
8aOrwVrtFuRhqK02zj5Z,10.0.0.172,83EDB176-07E7-4B98-B467-6929FE11A4F4,iOS13.6,1.6.0.1,CompanyOpportunities,2020-11-17 23:27:19,xW2xNalVBqcc0TMknmX9R2akz6y1,student
I81Masxv0jpWxQyjdBHU,10.0.0.172,83EDB176-07E7-4B98-B467-6929FE11A4F4,iOS13.6,1.6.0.1,DiscoverCompanies,2020-11-17 23:27:21,xW2xNalVBqcc0TMknmX9R2akz6y1,student
U5mPjIBEdEoxBHxussUe,192.168.1.83,83EDB176-07E7-4B98-B467-6929FE11A4F4,iOS13.6,1.6.0.1,DiscoverCompanies,2020-11-30 06:29:48,xW2xNalVBqcc0TMknmX9R2akz6y1,student
UonylfcDDf74MXFAAyGG,192.168.1.83,83EDB176-07E7-4B98-B467-6929FE11A4F4,iOS13.6,1.6.0.1,DiscoverCompanies,2020-11-30 06:29:48,xW2xNalVBqcc0TMknmX9R2akz6y1,student
onKP5RghV6DYHzPTa2vH,192.168.1.83,83EDB176-07E7-4B98-B467-6929FE11A4F4,iOS13.6,1.6.0.1,Newsfeed,2020-11-30 06:29:54,xW2xNalVBqcc0TMknmX9R2akz6y1,student
hKTDfHpgTQvVuOx3fJR9,192.168.1.83,83EDB176-07E7-4B98-B467-6929FE11A4F4,iOS13.6,1.6.0.1,DiscoverCompanies,2020-11-30 06:30:05,xW2xNalVBqcc0TMknmX9R2akz6y1,student
wRYgE42nuYvwMPjJIF1f,192.168.1.83,83EDB176-07E7-4B98-B467-6929FE11A4F4,iOS13.6,1.6.0.1,StudentProfile,2020-11-30 06:30:06,xW2xNalVBqcc0TMknmX9R2akz6y1,student
r6cGAN2tV1GLXDEIURwU,192.168.1.83,83EDB176-07E7-4B98-B467-6929FE11A4F4,iOS13.6,1.6.0.1,DiscoverCompanies,2020-11-30 06:30:08,xW2xNalVBqcc0TMknmX9R2akz6y1,student
0iW3sAclZuKNyTPH4Js1,192.168.1.83,83EDB176-07E7-4B98-B467-6929FE11A4F4,iOS13.6,1.6.0.1,Menu,2020-11-30 06:30:11,xW2xNalVBqcc0TMknmX9R2akz6y1,student
SUwJuA83iwmqWndkwC6g,192.168.1.83,83EDB176-07E7-4B98-B467-6929FE11A4F4,iOS13.6,1.6.0.1,DiscoverCompanies,2020-11-30 06:30:12,xW2xNalVBqcc0TMknmX9R2akz6y1,student
8FqWwwbQyeSZXd4PsTry,192.168.1.83,83EDB176-07E7-4B98-B467-6929FE11A4F4,iOS13.6,1.6.0.1,Newsfeed,2020-11-30 06:30:25,xW2xNalVBqcc0TMknmX9R2akz6y1,student
jqXuWeAgrMQsSKrQ0rww,192.168.1.83,83EDB176-07E7-4B98-B467-6929FE11A4F4,iOS13.6,1.6.0.1,Menu,2020-11-30 06:30:27,xW2xNalVBqcc0TMknmX9R2akz6y1,student
91zVKtnVf05Cga7NxdHt,192.168.1.83,83EDB176-07E7-4B98-B467-6929FE11A4F4,iOS13.6,1.6.0.1,DiscoverCompanies,2020-11-30 06:30:30,xW2xNalVBqcc0TMknmX9R2akz6y1,student
OMXcIebJAqohHHBgT6mY,192.168.1.26,429a3ce7218f1fa9,Android11,1.6.0.43,CreateStudentProfile,2020-11-09 04:14:48,XwmZM8PdrUbHCgVxBBeSIa7zlep2,student
onv3yYtjIQNb23CRv040,192.168.1.26,429a3ce7218f1fa9,Android11,1.6.0.43,StudentProfile,2020-11-09 04:16:33,XwmZM8PdrUbHCgVxBBeSIa7zlep2,student
YyYhURtPxsYMNh2yucnL,192.168.1.26,429a3ce7218f1fa9,Android11,1.6.0.43,Newsfeed,2020-11-09 04:16:38,XwmZM8PdrUbHCgVxBBeSIa7zlep2,student
muryfYDFAyRunEoSg8ZI,192.168.1.26,429a3ce7218f1fa9,Android11,1.6.0.43,DiscoverCompanies,2020-11-09 04:16:53,XwmZM8PdrUbHCgVxBBeSIa7zlep2,student
NKFJcvUGVIDhuq2W93HO,192.168.1.26,429a3ce7218f1fa9,Android11,1.6.0.43,Menu,2020-11-09 04:17:31,XwmZM8PdrUbHCgVxBBeSIa7zlep2,student
DTGinIlVLhxxAIoH6dov,192.168.1.26,429a3ce7218f1fa9,Android11,1.6.0.43,DiscoverCompanies,2020-11-09 04:17:33,XwmZM8PdrUbHCgVxBBeSIa7zlep2,student
JpQf0VBP0sEzu6BiCMKi,192.168.1.26,429a3ce7218f1fa9,Android11,1.6.0.43,Newsfeed,2020-11-09 04:17:35,XwmZM8PdrUbHCgVxBBeSIa7zlep2,student
ziJt18jqlGlV8rSUZzUv,192.168.1.26,429a3ce7218f1fa9,Android11,1.6.0.43,Menu,2020-11-09 04:17:36,XwmZM8PdrUbHCgVxBBeSIa7zlep2,student
OUxTw8oj8jaCRjAUkE3W,192.168.1.26,429a3ce7218f1fa9,Android11,1.6.0.43,DiscoverStudents,2020-11-09 04:17:38,XwmZM8PdrUbHCgVxBBeSIa7zlep2,student
asguve9eu8T1w17NtU1M,192.168.1.26,429a3ce7218f1fa9,Android11,1.6.0.43,Menu,2020-11-09 04:17:54,XwmZM8PdrUbHCgVxBBeSIa7zlep2,student
N7amL2pYvFCpjyHWXEVy,192.168.1.26,429a3ce7218f1fa9,Android11,1.6.0.43,FavoriteOpportunities,2020-11-09 04:17:57,XwmZM8PdrUbHCgVxBBeSIa7zlep2,student
oI3c7BepaGqgIqIRIj9e,192.168.1.26,429a3ce7218f1fa9,Android11,1.6.0.43,Menu,2020-11-09 04:17:58,XwmZM8PdrUbHCgVxBBeSIa7zlep2,student
c0GfcqAkjQkv2F8vXHd5,192.168.1.26,429a3ce7218f1fa9,Android11,1.6.0.43,DiscoverCompanies,2020-11-09 04:17:59,XwmZM8PdrUbHCgVxBBeSIa7zlep2,student
RkRrtDBcKBZG7fRAKntH,192.168.1.26,429a3ce7218f1fa9,Android11,1.6.0.43,StudentProfile,2020-11-09 04:18:07,XwmZM8PdrUbHCgVxBBeSIa7zlep2,student
zOcByzPlOPiUTDvQzW8U,192.168.1.26,429a3ce7218f1fa9,Android11,1.6.0.43,Newsfeed,2020-11-09 04:18:10,XwmZM8PdrUbHCgVxBBeSIa7zlep2,student
C4dOOxoZAQcXPpuDHq7A,192.168.1.26,429a3ce7218f1fa9,Android11,1.6.0.43,DiscoverCompanies,2020-11-09 04:18:47,XwmZM8PdrUbHCgVxBBeSIa7zlep2,student
3ao8lFf3Lftg3DNyvOPd,192.168.1.26,429a3ce7218f1fa9,Android11,1.6.0.43,StudentProfile,2020-11-09 04:18:50,XwmZM8PdrUbHCgVxBBeSIa7zlep2,student
8PikuQpeEXUoAh5EFjeh,192.168.1.26,429a3ce7218f1fa9,Android11,1.6.0.43,Messages,2020-11-09 04:18:53,XwmZM8PdrUbHCgVxBBeSIa7zlep2,student
VGNpxx8kKtd5w2ZzwKgQ,192.168.1.26,429a3ce7218f1fa9,Android11,1.6.0.43,Menu,2020-11-09 04:18:58,XwmZM8PdrUbHCgVxBBeSIa7zlep2,student
azAVaOYoEqtNyXGQ3D5U,192.168.1.26,429a3ce7218f1fa9,Android11,1.6.0.43,DiscoverCompanies,2020-11-09 04:19:08,XwmZM8PdrUbHCgVxBBeSIa7zlep2,student
6SJBj3pMHSDq5nrrr8zr,192.168.1.26,429a3ce7218f1fa9,Android11,1.6.0.43,Menu,2020-11-09 04:19:17,XwmZM8PdrUbHCgVxBBeSIa7zlep2,student
8lkN5SnxJ0lacKfy5jUW,192.168.1.26,429a3ce7218f1fa9,Android11,1.6.0.43,SearchScreen,2020-11-09 04:19:19,XwmZM8PdrUbHCgVxBBeSIa7zlep2,student
9vlmqyQD5sD02i7x1goE,192.168.1.26,429a3ce7218f1fa9,Android11,1.6.0.43,ViewCardPage,2020-11-09 04:19:26,XwmZM8PdrUbHCgVxBBeSIa7zlep2,student
C83EvKI1zg1SEB1gJsKI,192.168.1.26,429a3ce7218f1fa9,Android11,1.6.0.43,SearchScreen,2020-11-09 04:19:27,XwmZM8PdrUbHCgVxBBeSIa7zlep2,student
51jN7pPPk8cm4N3MMQHt,192.168.1.26,429a3ce7218f1fa9,Android11,1.6.0.43,DiscoverCompanies,2020-11-11 05:35:42,XwmZM8PdrUbHCgVxBBeSIa7zlep2,student
QiSx3dW6W4qrXwzGywxo,192.168.1.26,429a3ce7218f1fa9,Android11,1.6.0.43,Menu,2020-11-11 05:35:55,XwmZM8PdrUbHCgVxBBeSIa7zlep2,student
aOzdCFq00bxtIq6PHsnI,192.168.1.26,429a3ce7218f1fa9,Android11,1.6.0.43,FavoriteOpportunities,2020-11-11 05:35:57,XwmZM8PdrUbHCgVxBBeSIa7zlep2,student
JyfJ9MlGwXhPdTTTyPO5,192.168.1.26,429a3ce7218f1fa9,Android11,1.6.0.43,Menu,2020-11-11 05:35:59,XwmZM8PdrUbHCgVxBBeSIa7zlep2,student
GY4rsEkMehaGhr3CHLFV,192.168.1.26,429a3ce7218f1fa9,Android11,1.6.0.43,DiscoverStudents,2020-11-11 05:36:01,XwmZM8PdrUbHCgVxBBeSIa7zlep2,student
x8dSI3Q0LCW0AbXFM8Rk,192.168.68.103,638E1F2E-D93B-4306-BC6E-740AEB6A75EC,iOS14.2,1.6.0.1,CreateStudentProfile,2020-12-05 02:21:20,xX1aIO4ZvKaf42fRXgUhjCZLpWA2,student
VoiI1cwUYidQIHGP9qyf,10.0.0.169,BD87936B-ECE5-43DC-98B2-D239B761E000,iOS14.2,1.6.0.1,CreateStudentProfile,2020-11-24 21:15:47,y5Kpoop2rUeKPgZhkFo9Z3qwBW63,student
Qrnnnt4hlERbxHML7xbm,10.0.0.169,BD87936B-ECE5-43DC-98B2-D239B761E000,iOS14.2,1.6.0.1,CreateStudentProfile,2020-11-24 21:15:55,y5Kpoop2rUeKPgZhkFo9Z3qwBW63,student
8DwzotLtniWi1ykv1CxQ,10.0.0.169,BD87936B-ECE5-43DC-98B2-D239B761E000,iOS14.2,1.6.0.1,CreateStudentProfile,2020-11-24 21:16:11,y5Kpoop2rUeKPgZhkFo9Z3qwBW63,student
aG36drjCCjAnVMm614Bb,10.0.0.169,BD87936B-ECE5-43DC-98B2-D239B761E000,iOS14.2,1.6.0.1,StudentProfile,2020-11-24 21:17:39,y5Kpoop2rUeKPgZhkFo9Z3qwBW63,student
